CaseID,Prefix length,Ground truth,Predicted,Confidence,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE 
2538,4,§,©,56.0,0.0,0.0,0.0,496690,212067.90114963186,,284622.0988503682,284622.0988503682
2544,4,§,§,78.0,1.0,1.0,1.0,12,32781.615399825896,,32769.615399825896,32769.615399825896
2553,4,©,©,80.0,1.0,1.0,1.0,10300,167844.01850713632,,157544.01850713632,157544.01850713632
2560,4,§,§,87.0,1.0,1.0,1.0,7,97147.3723656556,,97140.3723656556,97140.3723656556
2562,4,§,§,66.0,1.0,1.0,1.0,324038,40467.438697739446,,283570.56130226055,283570.56130226055
2567,4,§,§,85.0,1.0,1.0,1.0,12,94620.0501950153,,94608.0501950153,94608.0501950153
2572,4,ª,§,72.0,0.0,0.0,0.0,1471862,77998.30052920339,,1393863.6994707966,1393863.6994707966
2583,4,©,©,78.0,1.0,1.0,1.0,2077480,222710.71062109672,,1854769.2893789033,1854769.2893789033
2584,4,§,§,84.0,1.0,1.0,1.0,111992,95514.9546342161,,16477.045365783895,16477.045365783895
2589,4,§,§,87.0,1.0,1.0,1.0,13,93966.66322509856,,93953.66322509856,93953.66322509856
2597,4,§,,94.0,0.0,0.0,0.0,19839,8386.693963750098,,11452.306036249902,11452.306036249902
2610,4,©,©,81.0,1.0,1.0,1.0,513319,348870.3501277361,,164448.6498722639,164448.6498722639
2619,4,§,§,80.0,1.0,1.0,1.0,5,83191.10211530142,,83186.10211530142,83186.10211530142
2623,4,ª,§,85.0,0.0,0.0,0.0,289172,93117.49273099744,,196054.50726900256,196054.50726900256
2633,4,§,§,85.0,1.0,1.0,1.0,39,93774.61334074227,,93735.61334074227,93735.61334074227
2649,4,§,§,65.0,1.0,1.0,1.0,2324,27474.170957120743,,25150.170957120743,25150.170957120743
2655,4,§,§,84.0,1.0,1.0,1.0,10,82650.54146678926,,82640.54146678926,82640.54146678926
2658,4,§,§,76.0,1.0,1.0,1.0,59,68587.57962983222,,68528.57962983222,68528.57962983222
2669,4,§,§,83.0,1.0,1.0,1.0,573560,102665.30232506688,,470894.6976749331,470894.6976749331
2678,4,§,§,81.0,1.0,1.0,1.0,98370,85355.02924718495,,13014.970752815047,13014.970752815047
2684,4,§,§,67.0,1.0,1.0,1.0,191,26241.09083337238,,26050.09083337238,26050.09083337238
2709,4,§,§,80.0,1.0,1.0,1.0,56,74240.58689548218,,74184.58689548218,74184.58689548218
2710,4,©,§,62.0,0.0,0.0,0.0,496969,177699.52025081002,,319269.47974919,319269.47974919
2722,4,§,©,65.0,0.0,0.0,0.0,3010,242206.06812322137,,239196.06812322137,239196.06812322137
2723,4,§,§,74.0,1.0,1.0,1.0,90129,47129.942974485864,,42999.057025514136,42999.057025514136
2725,4,§,§,76.0,1.0,1.0,1.0,10,75408.88931105142,,75398.88931105142,75398.88931105142
2726,4,§,§,82.0,1.0,1.0,1.0,209,91502.00837615205,,91293.00837615205,91293.00837615205
2727,4,§,§,87.0,1.0,1.0,1.0,8,94982.26354305206,,94974.26354305206,94974.26354305206
2736,4,§,§,78.0,1.0,1.0,1.0,147,72641.05536535682,,72494.05536535682,72494.05536535682
2743,4,§,§,82.0,1.0,1.0,1.0,69516,83864.33897507863,,14348.33897507863,14348.33897507863
2744,4,§,§,85.0,1.0,1.0,1.0,7,93642.6285442602,,93635.6285442602,93635.6285442602
2745,4,©,,94.0,0.0,0.0,0.0,1657897,0.0,,1657897.0,1657897.0
2751,4,§,§,85.0,1.0,1.0,1.0,15,103543.66309418765,,103528.66309418765,103528.66309418765
2764,4,§,,92.0,0.0,0.0,0.0,3,70173.88628083584,,70170.88628083584,70170.88628083584
2801,4,§,§,82.0,1.0,1.0,1.0,241985,81102.6649065415,,160882.3350934585,160882.3350934585
2805,4,¢,©,83.0,0.0,0.0,0.0,0,107273.34300125347,,107273.34300125347,107273.34300125347
2808,4,§,©,76.0,0.0,0.0,0.0,2081130,172069.50566948863,,1909060.4943305114,1909060.4943305114
2810,4,§,,94.0,0.0,0.0,0.0,28610,9422.203098960354,,19187.79690103965,19187.79690103965
2819,4,ª,§,53.0,0.0,0.0,0.0,1,323486.77862196934,,323485.77862196934,323485.77862196934
2828,4,©,§,82.0,0.0,0.0,0.0,2086,100395.0858842724,,98309.0858842724,98309.0858842724
2835,4,§,§,83.0,1.0,1.0,1.0,6,94797.91979073154,,94791.91979073154,94791.91979073154
2838,4,©,§,49.0,0.0,0.0,0.0,577339,171087.49553881012,,406251.50446118985,406251.50446118985
2845,4,ª,§,75.0,0.0,0.0,0.0,103069,34961.85363499884,,68107.14636500116,68107.14636500116
2853,4,ª,§,68.0,0.0,0.0,0.0,931852,32564.530014736774,,899287.4699852632,899287.4699852632
2858,4,§,§,78.0,1.0,1.0,1.0,11,79883.77607121381,,79872.77607121381,79872.77607121381
2861,4,§,§,85.0,1.0,1.0,1.0,508597,92199.78417513614,,416397.2158248639,416397.2158248639
2863,4,©,©,93.0,1.0,1.0,1.0,79,193186.83425424085,,193107.83425424085,193107.83425424085
2867,4,©,©,62.0,1.0,1.0,1.0,948969,335708.6537459833,,613260.3462540167,613260.3462540167
2869,4,§,§,87.0,1.0,1.0,1.0,44,74175.92075650668,,74131.92075650668,74131.92075650668
2877,4,§,§,85.0,1.0,1.0,1.0,5,96479.51597000776,,96474.51597000776,96474.51597000776
2887,4,§,©,42.0,0.0,0.0,0.0,243753,105867.54589331929,,137885.4541066807,137885.4541066807
2894,4,§,§,86.0,1.0,1.0,1.0,26,90100.19633160342,,90074.19633160342,90074.19633160342
2898,4,§,§,77.0,1.0,1.0,1.0,342032,51044.862330295604,,290987.1376697044,290987.1376697044
2904,4,§,,92.0,0.0,0.0,0.0,4,63398.56196827379,,63394.56196827379,63394.56196827379
2909,4,©,©,94.0,1.0,1.0,1.0,8130,172724.11204365897,,164594.11204365897,164594.11204365897
2920,4,§,§,86.0,1.0,1.0,1.0,4331204,686039.4981765763,,3645164.5018234234,3645164.5018234234
2921,4,§,§,82.0,1.0,1.0,1.0,86501,94044.17710785962,,7543.177107859621,7543.177107859621
2925,4,©,©,58.0,1.0,1.0,1.0,1471593,289542.8384016525,,1182050.1615983476,1182050.1615983476
2927,4,ª,§,77.0,0.0,0.0,0.0,339610,66258.22836832609,,273351.7716316739,273351.7716316739
2936,4,§,§,84.0,1.0,1.0,1.0,10,94185.66571481322,,94175.66571481322,94175.66571481322
2937,4,§,§,84.0,1.0,1.0,1.0,1808548,514833.2804339395,,1293714.7195660605,1293714.7195660605
2944,4,§,§,86.0,1.0,1.0,1.0,11,87058.93926718464,,87047.93926718464,87047.93926718464
2951,4,§,§,76.0,1.0,1.0,1.0,35,73029.5173327911,,72994.5173327911,72994.5173327911
2985,4,§,©,56.0,0.0,0.0,0.0,777423,243430.29970914483,,533992.7002908551,533992.7002908551
2993,4,§,§,78.0,1.0,1.0,1.0,17,77998.89137456339,,77981.89137456339,77981.89137456339
3004,4,§,,93.0,0.0,0.0,0.0,0,60158.05173457786,,60158.05173457786,60158.05173457786
3012,4,§,§,83.0,1.0,1.0,1.0,26,93250.33236757484,,93224.33236757484,93224.33236757484
3028,4,©,©,59.0,1.0,1.0,1.0,349646,327673.4334158739,,21972.566584126092,21972.566584126092
3030,4,§,§,83.0,1.0,1.0,1.0,33,94045.7862186273,,94012.7862186273,94012.7862186273
3031,4,©,©,94.0,1.0,1.0,1.0,22,33579.16863758303,,33557.16863758303,33557.16863758303
3036,4,§,§,77.0,1.0,1.0,1.0,1379111,50061.224232082626,,1329049.7757679173,1329049.7757679173
3049,4,§,§,72.0,1.0,1.0,1.0,10,54409.4092332638,,54399.4092332638,54399.4092332638
3050,4,©,©,74.0,1.0,1.0,1.0,997,340173.6847026938,,339176.6847026938,339176.6847026938
3051,4,§,§,82.0,1.0,1.0,1.0,9,86414.13841175474,,86405.13841175474,86405.13841175474
3054,4,§,§,64.0,1.0,1.0,1.0,1493,88061.64155664109,,86568.64155664109,86568.64155664109
3055,4,§,§,82.0,1.0,1.0,1.0,46,91919.91204216343,,91873.91204216343,91873.91204216343
3071,4,§,§,72.0,1.0,1.0,1.0,542400,122706.58836865521,,419693.4116313448,419693.4116313448
3076,4,¦,§,83.0,0.0,0.0,0.0,13,673951.4055274802,,673938.4055274802,673938.4055274802
3079,4,¢,©,93.0,0.0,0.0,0.0,14,38182.04255966408,,38168.04255966408,38168.04255966408
3088,4,©,©,57.0,1.0,1.0,1.0,701488,418224.0299082888,,283263.9700917112,283263.9700917112
3100,4,§,§,87.0,1.0,1.0,1.0,9,100650.20536801439,,100641.20536801439,100641.20536801439
3114,4,©,©,76.0,1.0,1.0,1.0,500338,357400.598300104,,142937.40169989603,142937.40169989603
3119,4,§,§,66.0,1.0,1.0,1.0,28793,36182.83242864781,,7389.832428647809,7389.832428647809
3131,4,§,§,75.0,1.0,1.0,1.0,97,70402.41772337776,,70305.41772337776,70305.41772337776
3138,4,§,§,87.0,1.0,1.0,1.0,7,99257.54514095686,,99250.54514095686,99250.54514095686
3150,4,©,©,84.0,1.0,1.0,1.0,2929024,367487.18343542767,,2561536.8165645725,2561536.8165645725
3152,4,§,§,84.0,1.0,1.0,1.0,9,88998.52115875777,,88989.52115875777,88989.52115875777
3153,4,§,§,79.0,1.0,1.0,1.0,200621,72662.60236423007,,127958.39763576993,127958.39763576993
3156,4,§,,93.0,0.0,0.0,0.0,1,110079.07904823328,,110078.07904823328,110078.07904823328
3163,4,ª,§,74.0,0.0,0.0,0.0,64329,43814.45823595908,,20514.54176404092,20514.54176404092
3170,4,§,§,84.0,1.0,1.0,1.0,11,86600.44326782336,,86589.44326782336,86589.44326782336
3187,4,§,,93.0,0.0,0.0,0.0,13,10894.75001860237,,10881.75001860237,10881.75001860237
3191,4,ª,©,73.0,0.0,0.0,0.0,77193,374406.33459402755,,297213.33459402755,297213.33459402755
3194,4,§,§,50.0,1.0,1.0,1.0,31,79271.98712887676,,79240.98712887676,79240.98712887676
3196,4,©,©,84.0,1.0,1.0,1.0,2917515,322480.68211448734,,2595034.3178855125,2595034.3178855125
3224,4,§,,91.0,0.0,0.0,0.0,0,9350.237819832704,,9350.237819832704,9350.237819832704
3234,4,§,§,80.0,1.0,1.0,1.0,35,95780.57105148154,,95745.57105148154,95745.57105148154
3238,4,§,§,88.0,1.0,1.0,1.0,6,97511.45881919535,,97505.45881919535,97505.45881919535
3249,4,©,§,51.0,0.0,0.0,0.0,1464689,226785.33107780266,,1237903.6689221973,1237903.6689221973
3250,4,©,§,56.0,0.0,0.0,0.0,270258,170568.9847362861,,99689.0152637139,99689.0152637139
3252,4,§,§,81.0,1.0,1.0,1.0,8,89117.9599197232,,89109.9599197232,89109.9599197232
3256,4,©,©,78.0,1.0,1.0,1.0,1120477,260837.23257368745,,859639.7674263126,859639.7674263126
3270,4,§,§,78.0,1.0,1.0,1.0,55,72437.43999735796,,72382.43999735796,72382.43999735796
3274,4,©,©,63.0,1.0,1.0,1.0,1440,235059.40378748722,,233619.40378748722,233619.40378748722
3278,4,§,§,78.0,1.0,1.0,1.0,10,83140.18884491829,,83130.18884491829,83130.18884491829
3279,4,§,§,88.0,1.0,1.0,1.0,52346,97479.11317852972,,45133.11317852972,45133.11317852972
3287,4,ª,§,85.0,0.0,0.0,0.0,5,84295.89494025942,,84290.89494025942,84290.89494025942
3288,4,§,,92.0,0.0,0.0,0.0,12,59211.64946522285,,59199.64946522285,59199.64946522285
3292,4,§,§,73.0,1.0,1.0,1.0,43,59742.80058709754,,59699.80058709754,59699.80058709754
3295,4,§,§,85.0,1.0,1.0,1.0,8,95877.68340054563,,95869.68340054563,95869.68340054563
3304,4,§,§,88.0,1.0,1.0,1.0,11,96947.49063748482,,96936.49063748482,96936.49063748482
3316,4,§,§,75.0,1.0,1.0,1.0,1045,46067.37987879564,,45022.37987879564,45022.37987879564
3322,4,§,§,75.0,1.0,1.0,1.0,337177,72764.15233908313,,264412.84766091686,264412.84766091686
3325,4,ª,§,69.0,0.0,0.0,0.0,59,72380.4422768846,,72321.4422768846,72321.4422768846
3326,4,£,§,75.0,0.0,0.0,0.0,236425,58007.80204421946,,178417.19795578055,178417.19795578055
3346,4,©,©,76.0,1.0,1.0,1.0,279427,325340.24794511666,,45913.24794511666,45913.24794511666
3348,4,ª,§,86.0,0.0,0.0,0.0,20924,89203.85877812516,,68279.85877812516,68279.85877812516
3366,4,ª,©,59.0,0.0,0.0,0.0,520217,256386.0801973481,,263830.91980265186,263830.91980265186
3370,4,§,§,75.0,1.0,1.0,1.0,346151,46511.7333030505,,299639.2666969495,299639.2666969495
3385,4,©,©,59.0,1.0,1.0,1.0,7007,169708.37447032114,,162701.37447032114,162701.37447032114
3388,4,©,§,48.0,0.0,0.0,0.0,77699,356878.81899133313,,279179.81899133313,279179.81899133313
3405,4,§,,93.0,0.0,0.0,0.0,1,13869.494552295639,,13868.494552295639,13868.494552295639
3415,4,§,§,72.0,1.0,1.0,1.0,7,56379.16823731956,,56372.16823731956,56372.16823731956
3423,4,©,©,55.0,1.0,1.0,1.0,103608,221850.18835337684,,118242.18835337684,118242.18835337684
3433,4,©,©,56.0,1.0,1.0,1.0,16764,254213.50409508837,,237449.50409508837,237449.50409508837
3434,4,§,§,76.0,1.0,1.0,1.0,82,79098.47973188224,,79016.47973188224,79016.47973188224
3450,4,§,§,77.0,1.0,1.0,1.0,10,83989.10791546197,,83979.10791546197,83979.10791546197
3456,4,§,§,70.0,1.0,1.0,1.0,19562,32819.68721201239,,13257.687212012388,13257.687212012388
3457,4,§,§,88.0,1.0,1.0,1.0,4,98480.91034317935,,98476.91034317935,98476.91034317935
3464,4,§,§,81.0,1.0,1.0,1.0,7274,77037.5356891292,,69763.5356891292,69763.5356891292
3467,4,§,§,81.0,1.0,1.0,1.0,61085,93922.37496545418,,32837.374965454175,32837.374965454175
3479,4,§,§,82.0,1.0,1.0,1.0,333,91389.71004421811,,91056.71004421811,91056.71004421811
3482,4,©,©,70.0,1.0,1.0,1.0,2499446,355650.2880625773,,2143795.711937423,2143795.711937423
3489,4,§,§,74.0,1.0,1.0,1.0,8,63189.13871609788,,63181.13871609788,63181.13871609788
3490,4,ª,§,78.0,0.0,0.0,0.0,7,74417.70222052609,,74410.70222052609,74410.70222052609
3500,4,ª,§,78.0,0.0,0.0,0.0,4378,77534.3863521791,,73156.3863521791,73156.3863521791
3504,4,©,©,50.0,1.0,1.0,1.0,591558,247993.13442970236,,343564.86557029764,343564.86557029764
3506,4,§,§,88.0,1.0,1.0,1.0,11,99384.70260513594,,99373.70260513594,99373.70260513594
3509,4,©,©,77.0,1.0,1.0,1.0,433443,356643.9642463214,,76799.03575367859,76799.03575367859
3510,4,©,©,82.0,1.0,1.0,1.0,1374053,241669.9325293203,,1132383.0674706798,1132383.0674706798
3526,4,§,§,87.0,1.0,1.0,1.0,9,93121.90521443065,,93112.90521443065,93112.90521443065
3527,4,§,§,84.0,1.0,1.0,1.0,87015,78948.37986808606,,8066.620131913936,8066.620131913936
3533,4,§,§,72.0,1.0,1.0,1.0,2694,28764.143517727778,,26070.143517727778,26070.143517727778
3545,4,§,§,90.0,1.0,1.0,1.0,10,101047.79401058402,,101037.79401058402,101037.79401058402
3549,4,ª,§,76.0,0.0,0.0,0.0,5506,78928.80654413877,,73422.80654413877,73422.80654413877
3553,4,ª,§,67.0,0.0,0.0,0.0,180,30885.422928679283,,30705.422928679283,30705.422928679283
3571,4,§,§,72.0,1.0,1.0,1.0,30,47078.88199276274,,47048.88199276274,47048.88199276274
3578,4,ª,©,66.0,0.0,0.0,0.0,318845,390059.13558297034,,71214.13558297034,71214.13558297034
3579,4,§,§,75.0,1.0,1.0,1.0,357490,53013.279361113484,,304476.7206388865,304476.7206388865
3580,4,§,§,83.0,1.0,1.0,1.0,83650,91898.07590619911,,8248.075906199112,8248.075906199112
3586,4,§,§,84.0,1.0,1.0,1.0,16,80139.43611560432,,80123.43611560432,80123.43611560432
3590,4,§,©,66.0,0.0,0.0,0.0,781412,373078.34050594555,,408333.65949405445,408333.65949405445
3595,4,©,©,81.0,1.0,1.0,1.0,412259,309412.8924314412,,102846.10756855877,102846.10756855877
3605,4,§,©,95.0,0.0,0.0,0.0,239661,50169.25150633442,,189491.7484936656,189491.7484936656
3606,4,§,§,76.0,1.0,1.0,1.0,151019,46044.89946996536,,104974.10053003463,104974.10053003463
3642,4,§,§,84.0,1.0,1.0,1.0,1027,98738.51892014008,,97711.51892014008,97711.51892014008
3685,4,©,©,81.0,1.0,1.0,1.0,4335,234820.07370315294,,230485.07370315294,230485.07370315294
3687,4,ª,§,85.0,0.0,0.0,0.0,164,89337.21383299532,,89173.21383299532,89173.21383299532
3690,4,©,,94.0,0.0,0.0,0.0,66990,4586.52981944972,,62403.47018055028,62403.47018055028
3691,4,§,©,55.0,0.0,0.0,0.0,1898979,310055.5310442771,,1588923.4689557229,1588923.4689557229
3697,4,§,§,88.0,1.0,1.0,1.0,6,90079.96930640677,,90073.96930640677,90073.96930640677
3717,4,©,©,50.0,1.0,1.0,1.0,2493289,233934.55993382278,,2259354.4400661774,2259354.4400661774
3718,4,ª,§,79.0,0.0,0.0,0.0,173282,64887.580273723084,,108394.41972627692,108394.41972627692
3740,4,ª,©,78.0,0.0,0.0,0.0,344675,418958.99125141936,,74283.99125141936,74283.99125141936
3744,4,©,©,60.0,1.0,1.0,1.0,10012,259756.2118460861,,249744.2118460861,249744.2118460861
3768,4,ª,§,82.0,0.0,0.0,0.0,1125600,80507.85962551003,,1045092.14037449,1045092.14037449
3771,4,§,§,76.0,1.0,1.0,1.0,23,74776.44592347006,,74753.44592347006,74753.44592347006
3772,4,§,§,85.0,1.0,1.0,1.0,27801,76665.36596821752,,48864.36596821752,48864.36596821752
3778,4,©,©,50.0,1.0,1.0,1.0,278425,238009.8340917781,,40415.16590822191,40415.16590822191
3779,4,¥,§,78.0,0.0,0.0,0.0,6687,183531.56623171835,,176844.56623171835,176844.56623171835
3789,4,§,§,88.0,1.0,1.0,1.0,35,97991.46410389627,,97956.46410389627,97956.46410389627
3797,4,§,§,87.0,1.0,1.0,1.0,540416,108413.22198365326,,432002.77801634674,432002.77801634674
3804,4,ª,§,85.0,0.0,0.0,0.0,815,92669.93365638512,,91854.93365638512,91854.93365638512
3806,4,§,§,85.0,1.0,1.0,1.0,6,90096.82725593362,,90090.82725593362,90090.82725593362
3812,4,§,§,83.0,1.0,1.0,1.0,11,95055.0506629331,,95044.0506629331,95044.0506629331
3813,4,©,©,89.0,1.0,1.0,1.0,24,282821.8592910327,,282797.8592910327,282797.8592910327
3824,4,ª,§,65.0,0.0,0.0,0.0,4155,38627.577674638946,,34472.577674638946,34472.577674638946
3828,4,ª,§,84.0,0.0,0.0,0.0,191,84195.66493908297,,84004.66493908297,84004.66493908297
3835,4,©,,93.0,0.0,0.0,0.0,2365,12407.02343171833,,10042.02343171833,10042.02343171833
3841,4,©,©,71.0,1.0,1.0,1.0,1217718,278679.75675150787,,939038.2432484921,939038.2432484921
3848,4,§,§,84.0,1.0,1.0,1.0,8,82837.70116295319,,82829.70116295319,82829.70116295319
3873,4,§,§,76.0,1.0,1.0,1.0,5568,77818.38183149396,,72250.38183149396,72250.38183149396
3881,4,§,§,85.0,1.0,1.0,1.0,4544,94978.31619320012,,90434.31619320012,90434.31619320012
3886,4,©,©,89.0,1.0,1.0,1.0,9,5156.77337601441,,5147.77337601441,5147.77337601441
3893,4,§,§,85.0,1.0,1.0,1.0,2491,94567.87980684493,,92076.87980684493,92076.87980684493
3897,4,§,§,88.0,1.0,1.0,1.0,364290,655796.6132913099,,291506.6132913099,291506.6132913099
3903,4,§,§,79.0,1.0,1.0,1.0,1723635,75449.95934916048,,1648185.0406508395,1648185.0406508395
3924,4,§,§,78.0,1.0,1.0,1.0,136,73167.98885705533,,73031.98885705533,73031.98885705533
3954,4,§,§,77.0,1.0,1.0,1.0,606254,63383.96683076396,,542870.033169236,542870.033169236
3958,4,§,§,74.0,1.0,1.0,1.0,22017,39913.756882322996,,17896.756882322996,17896.756882322996
3959,4,§,§,84.0,1.0,1.0,1.0,10,86175.91459107322,,86165.91459107322,86165.91459107322
3960,4,ª,§,61.0,0.0,0.0,0.0,74118,80851.0527814259,,6733.052781425897,6733.052781425897
3966,4,§,§,76.0,1.0,1.0,1.0,9,74035.32470318202,,74026.32470318202,74026.32470318202
3975,4,ª,§,78.0,0.0,0.0,0.0,62,77446.77781358652,,77384.77781358652,77384.77781358652
3981,4,§,§,79.0,1.0,1.0,1.0,25330,63760.58674864246,,38430.58674864246,38430.58674864246
3993,4,ª,§,63.0,0.0,0.0,0.0,1450307,93867.52691639701,,1356439.473083603,1356439.473083603
3994,4,©,©,82.0,1.0,1.0,1.0,7764,345417.44984388637,,337653.44984388637,337653.44984388637
4008,4,§,§,86.0,1.0,1.0,1.0,456,77816.14416183266,,77360.14416183266,77360.14416183266
4012,4,©,©,66.0,1.0,1.0,1.0,792015,239200.1737821576,,552814.8262178424,552814.8262178424
4019,4,©,©,82.0,1.0,1.0,1.0,779191,175935.62057000335,,603255.3794299967,603255.3794299967
4025,4,§,§,74.0,1.0,1.0,1.0,605800,41446.41917455071,,564353.5808254493,564353.5808254493
4038,4,§,§,89.0,1.0,1.0,1.0,12608,86745.7283704944,,74137.7283704944,74137.7283704944
4040,4,§,§,79.0,1.0,1.0,1.0,176,77461.9889388121,,77285.9889388121,77285.9889388121
4044,4,§,©,65.0,0.0,0.0,0.0,766140,412464.89675904025,,353675.10324095975,353675.10324095975
4049,4,§,§,80.0,1.0,1.0,1.0,39,97633.81409342718,,97594.81409342718,97594.81409342718
4059,4,©,©,84.0,1.0,1.0,1.0,261389,363360.3171634841,,101971.31716348411,101971.31716348411
4100,4,§,§,80.0,1.0,1.0,1.0,14,83352.39032740399,,83338.39032740399,83338.39032740399
4101,4,ª,§,74.0,0.0,0.0,0.0,2415,57456.6627495277,,55041.6627495277,55041.6627495277
4128,4,©,©,79.0,1.0,1.0,1.0,21440,153122.76694089232,,131682.76694089232,131682.76694089232
4148,4,§,§,81.0,1.0,1.0,1.0,1407906,83381.35432122195,,1324524.645678778,1324524.645678778
4153,4,§,§,82.0,1.0,1.0,1.0,14190,89019.25103106932,,74829.25103106932,74829.25103106932
4157,4,§,§,85.0,1.0,1.0,1.0,12,93470.85596981205,,93458.85596981205,93458.85596981205
4164,4,§,§,74.0,1.0,1.0,1.0,35,65528.84862817085,,65493.84862817085,65493.84862817085
4171,4,ª,§,77.0,0.0,0.0,0.0,9,52892.44519940421,,52883.44519940421,52883.44519940421
4177,4,§,§,90.0,1.0,1.0,1.0,12,103324.57260622788,,103312.57260622788,103312.57260622788
4181,4,§,§,86.0,1.0,1.0,1.0,337,94794.22386443705,,94457.22386443705,94457.22386443705
4184,4,§,§,74.0,1.0,1.0,1.0,96,68095.35516023934,,67999.35516023934,67999.35516023934
4195,4,§,§,80.0,1.0,1.0,1.0,13,75520.57165526961,,75507.57165526961,75507.57165526961
4207,4,ª,§,77.0,0.0,0.0,0.0,3554,41810.401915873015,,38256.401915873015,38256.401915873015
4213,4,§,,93.0,0.0,0.0,0.0,2,23520.051525910465,,23518.051525910465,23518.051525910465
4219,4,§,©,61.0,0.0,0.0,0.0,2066232,379361.0883559343,,1686870.9116440658,1686870.9116440658
4225,4,§,,96.0,0.0,0.0,0.0,906,2827.47711341147,,1921.4771134114699,1921.4771134114699
4228,4,§,©,64.0,0.0,0.0,0.0,1100064,347709.92984069284,,752354.0701593072,752354.0701593072
4237,4,©,©,76.0,1.0,1.0,1.0,599022,366896.438644849,,232125.561355151,232125.561355151
4244,4,§,©,80.0,0.0,0.0,0.0,667534,136686.36672163074,,530847.6332783692,530847.6332783692
